fecha,periodo,origen,destino,distancia,actividad_origen,actividad_destino,residencia,renta,edad,sexo,viajes,viajes_km,estudio_destino_posible,estudio_origen_posible
20230701,00,03123_AM,03123_AM,0.5-2,casa,trabajo_estudio,03,<10,NA,NA,13.054,16.27,false,false
20230701,00,03902,03902,2-10,trabajo_estudio,casa,03,<10,45-65,hombre,16.256,61.153,false,false
20230701,00,07003,07003,2-10,no_frecuente,no_frecuente,15,10-15,25-45,hombre,3.327,12.958,false,false
20230701,00,07013,07013,0.5-2,frecuente,no_frecuente,07,10-15,0-25,hombre,6.415,9.029,false,false
20230701,00,07033,GAU Palma de Mallorca,>50,no_frecuente,casa,07,10-15,25-45,NA,3.115,218.195,false,false
20230701,00,09209_AM,09209_AM,2-10,frecuente,frecuente,48,10-15,25-45,mujer,1.81,4.201,false,false
20230701,00,11006,11006,2-10,frecuente,casa,11,<10,45-65,mujer,32.963,111.898,false,false
20230701,00,15071,15011,10-50,casa,frecuente,15,10-15,NA,NA,2.556,28.937,false,false
20230701,00,17015,17137_AM,0.5-2,frecuente,frecuente,17,10-15,NA,NA,3.814,7.147,false,false
20230701,00,18157_AM,18099_AM,10-50,no_frecuente,casa,18,10-15,NA,NA,5.256,66.119,false,false
20230701,00,21044,21021,10-50,casa,trabajo_estudio,21,<10,NA,NA,5.793,75.742,false,false
20230701,00,24014,24170_AM,0.5-2,casa,frecuente,24,10-15,NA,NA,2.975,4.289,false,false
20230701,00,24092_AM,24092_AM,10-50,frecuente,frecuente,24,10-15,45-65,NA,2.963,33.605,false,false
20230701,00,28036,GAU Madrid,2-10,frecuente,frecuente,45,10-15,0-25,NA,4.745,23.464,false,false
20230701,00,31153_AM,FRI15,2-10,no_frecuente,no_frecuente,17,10-15,65-100,NA,1.021,8.019,false,false
20230701,00,32067_AM,32075_AM,2-10,frecuente,casa,32,10-15,NA,NA,5.512,34.545,false,false
20230701,00,41068,41068,2-10,no_frecuente,frecuente,41,10-15,0-25,mujer,8.672,66.769,false,false
20230701,00,43020_AM,43016,2-10,trabajo_estudio,casa,43,10-15,NA,NA,12.494,41.292,false,false
20230701,00,43037,43163,2-10,trabajo_estudio,frecuente,43,10-15,0-25,hombre,4.576,21.572,false,false
20230701,00,43086,43166_AM,10-50,trabajo_estudio,frecuente,43,10-15,45-65,NA,1.0,13.581,false,false
20230701,00,45188_AM,45188_AM,2-10,frecuente,frecuente,45,10-15,NA,NA,2.622,13.198,false,false
20230701,00,46029,46105,10-50,frecuente,no_frecuente,46,>15,45-65,hombre,2.55,41.753,false,false
20230701,00,46029,46233,10-50,frecuente,casa,46,10-15,NA,NA,2.205,22.116,false,false
20230701,00,48906_AM,48046,2-10,casa,trabajo_estudio,48,>15,NA,NA,5.545,26.307,false,false
20230701,00,GAU Cáceres,GAU Cáceres,0.5-2,frecuente,casa,10,10-15,0-25,hombre,180.694,224.166,false,false
20230701,00,GAU Córdoba,14053,10-50,no_frecuente,casa,14,10-15,NA,NA,3.537,101.122,false,false
20230701,00,GAU Denia - Jávea,GAU Denia - Jávea,0.5-2,frecuente,casa,03,10-15,65-100,NA,97.924,135.526,false,false
20230701,00,GAU Eivissa,GAU Eivissa,2-10,no_frecuente,no_frecuente,08,>15,0-25,mujer,5.826,20.942,false,false
20230701,00,GAU La Bahía de Cádiz,GAU La Bahía de Cádiz,0.5-2,casa,frecuente,11,<10,0-25,hombre,124.76,114.977,false,false
20230701,00,GAU Málaga,GAU La Costa del Sol,2-10,casa,frecuente,29,<10,45-65,mujer,8.248,43.097,false,false
20230701,00,GAU Valencia,46070,2-10,no_frecuente,frecuente,46,10-15,45-65,hombre,2.218,6.162,false,false
20230701,01,03105,03089,10-50,casa,trabajo_estudio,03,<10,NA,NA,1.587,17.732,false,false
20230701,01,06126_AM,06158,10-50,no_frecuente,casa,06,<10,NA,NA,2.435,54.628,false,false
20230701,01,10195_AM,10195_AM,0.5-2,casa,trabajo_estudio,10,<10,65-100,NA,3.237,3.027,false,false
20230701,01,14039_AM,14039_AM,2-10,trabajo_estudio,casa,14,<10,NA,NA,5.145,20.45,false,false
20230701,01,15062,15057,2-10,frecuente,frecuente,15,10-15,45-65,NA,2.814,11.661,false,false
20230701,01,23005,GAU Jaén,10-50,casa,no_frecuente,23,<10,45-65,hombre,4.851,171.188,false,false
20230701,01,28018,28018,0.5-2,no_frecuente,no_frecuente,28,>15,25-45,mujer,4.777,5.023,false,false
20230701,01,28082,28082,2-10,no_frecuente,frecuente,28,>15,65-100,mujer,5.973,42.963,false,false
20230701,01,28169_AM,28901_AM,2-10,casa,frecuente,28,10-15,NA,NA,1.857,17.795,false,false
20230701,01,29042,29008,2-10,frecuente,frecuente,18,10-15,65-100,hombre,2.067,6.928,false,false
20230701,01,30017,30017,2-10,trabajo_estudio,casa,30,<10,65-100,NA,17.268,110.67,false,false
20230701,01,31070,31249_AM,2-10,frecuente,casa,31,10-15,NA,NA,26.325,148.12,false,false
20230701,01,36051,GAU Vigo - Pontevedra,10-50,casa,frecuente,36,10-15,NA,NA,16.348,184.69,false,false
20230701,01,39060,39026_AM,10-50,no_frecuente,no_frecuente,28,>15,25-45,hombre,4.186,65.899,false,false
20230701,01,48026_AM,48026_AM,2-10,frecuente,frecuente,48,10-15,45-65,mujer,3.488,12.212,false,false
20230701,01,GAU Barcelona,43137_AM,2-10,no_frecuente,casa,43,10-15,NA,NA,2.103,17.669,false,false
20230701,01,GAU Central de Asturias,33076,2-10,frecuente,casa,33,10-15,25-45,NA,4.597,31.431,false,false
20230701,01,GAU Ceuta,GAU Ceuta,2-10,frecuente,casa,51,<10,NA,NA,459.374,1311.732,false,false
20230701,01,GAU La Bahía de Cádiz,GAU La Bahía de Cádiz,2-10,casa,frecuente,11,10-15,65-100,hombre,54.012,292.859,false,false
20230701,01,GAU La Costa del Sol,GAU Vélez-Málaga,>50,no_frecuente,frecuente,29,<10,45-65,hombre,2.612,170.308,false,false
20230701,01,GAU Murcia,GAU Murcia,10-50,no_frecuente,casa,30,<10,25-45,mujer,15.571,281.731,false,false
20230701,01,GAU Ourense,GAU Ourense,2-10,trabajo_estudio,frecuente,32,>15,0-25,NA,4.562,10.208,false,false
20230701,01,GAU Palencia,GAU Palencia,0.5-2,casa,trabajo_estudio,34,10-15,65-100,NA,1.878,2.278,false,false
20230701,01,GAU Ponferrada,GAU Ponferrada,2-10,no_frecuente,no_frecuente,15,>15,45-65,hombre,2.375,14.909,false,false
20230701,01,GAU Santander - Torrelavega,39025,2-10,trabajo_estudio,casa,39,10-15,NA,NA,2.061,20.492,false,false
20230701,01,GAU Sevilla,GAU Sevilla,0.5-2,no_frecuente,frecuente,29,<10,25-45,hombre,2.938,4.604,false,false
20230701,02,03118,03118,0.5-2,no_frecuente,no_frecuente,28,>15,0-25,mujer,27.948,46.535,false,false
20230701,02,08227_AM,FR106,>50,casa,no_frecuente,08,10-15,NA,NA,4.707,9184.091,false,false
20230701,02,13039,13039,2-10,frecuente,frecuente,28,10-15,45-65,hombre,2.637,6.88,false,false
20230701,02,15068,15043,2-10,frecuente,casa,15,10-15,NA,NA,5.44,49.268,false,false
20230701,02,18017,18017,0.5-2,trabajo_estudio,frecuente,18,<10,25-45,mujer,3.016,5.398,false,false
20230701,02,30008,30008,0.5-2,frecuente,casa,30,10-15,45-65,mujer,42.062,46.235,false,false
20230701,02,30021,30021,2-10,frecuente,no_frecuente,30,<10,45-65,mujer,3.112,20.661,false,false
20230701,02,36006,36046,2-10,trabajo_estudio,casa,36,10-15,NA,NA,4.954,18.913,false,false
20230701,02,36037,GAU Vigo - Pontevedra,10-50,trabajo_estudio,frecuente,36,10-15,45-65,mujer,4.337,47.21,false,false
20230701,02,41011,41011,2-10,frecuente,frecuente,02,10-15,25-45,hombre,3.985,10.752,false,false
20230701,02,41082,41026,10-50,frecuente,casa,41,<10,NA,NA,3.583,43.804,false,false
20230701,02,43078_AM,43044,10-50,casa,no_frecuente,43,10-15,NA,NA,9.105,142.779,false,false
20230701,02,48910_AM,48026_AM,2-10,frecuente,casa,48,>15,NA,NA,1.105,2.909,false,false
20230701,02,GAU A Coruña,GAU A Coruña,2-10,no_frecuente,frecuente,27,10-15,NA,NA,9.205,20.212,false,false
20230701,02,GAU Castellón de la Plana,GAU Castellón de la Plana,2-10,no_frecuente,no_frecuente,45,>15,45-65,hombre,2.383,15.876,false,false
20230701,02,GAU Donostia/San Sebastián,GAU Donostia/San Sebastián,2-10,trabajo_estudio,casa,20,10-15,65-100,NA,7.472,17.942,false,false
20230701,02,GAU La Costa del Sol,GAU La Costa del Sol,2-10,casa,frecuente,29,10-15,0-25,mujer,57.419,333.877,false,false
20230701,02,GAU Tarragona - Reus,GAU Tarragona - Reus,0.5-2,no_frecuente,no_frecuente,39,10-15,0-25,mujer,5.355,8.973,false,false
20230701,02,GAU Utrera,GAU Utrera,2-10,no_frecuente,frecuente,08,10-15,65-100,NA,2.069,14.031,false,false
20230701,03,06094_AM,06060_AM,10-50,no_frecuente,casa,06,<10,45-65,NA,1.491,23.58,false,false
20230701,03,06135_AM,GAU Mérida,2-10,casa,frecuente,06,<10,NA,NA,10.564,83.234,false,false
20230701,03,07003,07003,2-10,frecuente,frecuente,08,10-15,25-45,hombre,1.75,5.002,false,false
20230701,03,12106_AM,12126,2-10,frecuente,casa,12,10-15,NA,NA,2.944,9.249,false,false
20230701,03,14055,14055,0.5-2,no_frecuente,no_frecuente,17,10-15,45-65,mujer,2.1,1.286,false,false
20230701,03,18017,18017,2-10,frecuente,casa,18,<10,65-100,hombre,5.831,19.587,false,false
20230701,03,22137_AM,22017_AM,10-50,no_frecuente,casa,22,10-15,NA,NA,2.386,67.496,false,false
20230701,03,27041_AM,27047_AM,10-50,trabajo_estudio,casa,27,10-15,NA,NA,2.621,57.84,false,false
20230701,03,43108_AM,43161,2-10,no_frecuente,no_frecuente,20,10-15,45-65,mujer,4.533,27.755,false,false
20230701,03,48018_AM,48027,10-50,frecuente,casa,48,>15,NA,NA,8.764,100.181,false,false
20230701,03,GAU Castellón de la Plana,GAU Castellón de la Plana,0.5-2,frecuente,trabajo_estudio,12,10-15,45-65,NA,6.03,10.522,false,false
20230701,03,GAU Gandía,46127_AM,0.5-2,casa,frecuente,46,10-15,25-45,hombre,3.204,6.184,false,false
20230701,03,GAU Las Palmas de Gran Canaria,GAU Las Palmas de Gran Canaria,2-10,trabajo_estudio,casa,35,10-15,45-65,hombre,56.174,195.763,false,false
20230701,03,GAU Madrid,GAU Madrid,10-50,no_frecuente,no_frecuente,11,10-15,45-65,NA,4.087,52.416,false,false
20230701,03,GAU Madrid,PT11A,10-50,casa,no_frecuente,28,>15,65-100,mujer,6.107,111.164,false,false
20230701,03,GAU Murcia,GAU Murcia,2-10,frecuente,no_frecuente,30,>15,65-100,mujer,4.505,25.961,false,false
20230701,03,GAU Pamplona,GAU Pamplona,0.5-2,no_frecuente,no_frecuente,11,10-15,NA,NA,4.365,3.176,false,false
20230701,03,GAU Valencia,46116,2-10,casa,frecuente,46,10-15,25-45,mujer,4.086,8.731,false,false
20230701,04,27021_AM,GAU Ferrol,>50,no_frecuente,casa,15,10-15,45-65,hombre,4.61,241.564,false,false
20230701,04,29090_AM,29080,10-50,casa,frecuente,29,<10,NA,NA,3.139,34.73,false,false
20230701,04,30022,30022,2-10,frecuente,casa,30,<10,45-65,mujer,2.758,13.943,false,false
20230701,04,30035,GAU Murcia,10-50,casa,frecuente,30,10-15,65-100,NA,1.731,24.468,false,false
20230701,04,39001_AM,39080,10-50,trabajo_estudio,casa,39,10-15,NA,NA,2.22,24.995,false,false
20230701,04,45166_AM,45166_AM,2-10,casa,frecuente,45,10-15,NA,NA,1.375,6.261,false,false
20230701,04,GAU Alicante - Elche,GAU Alicante - Elche,10-50,frecuente,frecuente,03,<10,45-65,hombre,11.021,139.877,false,false
20230701,04,GAU Madrid,GAU Madrid,0.5-2,trabajo_estudio,no_frecuente,28,>15,45-65,mujer,7.519,5.897,false,false
20230701,04,GAU Málaga,29008,10-50,casa,frecuente,29,10-15,0-25,hombre,6.594,68.335,false,false
20230701,04,GAU Palma de Mallorca,GAU Palma de Mallorca,10-50,no_frecuente,frecuente,08,>15,0-25,mujer,5.268,60.053,false,false
20230701,04,GAU Santa Cruz de Tenerife - La Laguna,GAU Santa Cruz de Tenerife - La Laguna,2-10,casa,trabajo_estudio,38,<10,25-45,NA,4.656,29.109,false,false
20230701,04,GAU Utrera,GAU Sevilla,2-10,trabajo_estudio,casa,41,<10,25-45,NA,3.369,15.62,false,false
20230701,04,GAU Valencia,FR101,2-10,casa,no_frecuente,46,10-15,45-65,mujer,1.525,12.714,false,false
20230701,05,11006,11006,10-50,frecuente,frecuente,11,<10,25-45,NA,2.372,38.751,false,false
20230701,05,29015_AM,29015_AM,2-10,casa,trabajo_estudio,29,10-15,0-25,hombre,20.046,81.373,false,false
20230701,05,36060,15073,10-50,frecuente,casa,15,10-15,25-45,hombre,4.879,88.645,false,false
20230701,05,39001_AM,39001_AM,0.5-2,no_frecuente,no_frecuente,39,10-15,45-65,NA,2.631,2.635,false,false
20230701,05,45067_AM,GAU Toledo,10-50,casa,frecuente,45,10-15,NA,NA,7.123,97.822,false,false
20230701,05,48055_AM,GAU Bilbao,10-50,casa,frecuente,48,10-15,NA,NA,6.761,99.356,false,false
20230701,05,GAU Bilbao,GAU Donostia/San Sebastián,>50,casa,no_frecuente,48,>15,25-45,hombre,4.232,366.61,false,false
20230701,05,GAU El Ejido,GAU El Ejido,2-10,no_frecuente,no_frecuente,04,<10,25-45,hombre,4.005,10.287,false,false
20230701,05,GAU Lleida,22112_AM,10-50,casa,frecuente,25,10-15,65-100,mujer,5.134,105.352,false,false
20230701,05,GAU Madrid,10131,>50,casa,no_frecuente,28,>15,45-65,hombre,3.241,561.145,false,false
20230701,05,GAU Madrid,GAU La Costa Blanca,>50,no_frecuente,no_frecuente,37,10-15,45-65,mujer,4.298,1616.757,false,false
20230701,05,GAU Málaga,GAU Málaga,10-50,frecuente,casa,29,10-15,0-25,hombre,41.888,483.988,false,false
20230701,05,GAU Palma de Mallorca,GAU Palma de Mallorca,10-50,no_frecuente,no_frecuente,07,10-15,45-65,hombre,10.803,166.683,false,false
20230701,05,GAU Valle de la Orotava,GAU Santa Cruz de Tenerife - La Laguna,10-50,frecuente,no_frecuente,38,<10,NA,NA,2.891,49.311,false,false
20230701,06,04066,04066,2-10,frecuente,frecuente,04,<10,45-65,hombre,4.955,29.37,false,false
20230701,06,06108,06158,2-10,no_frecuente,frecuente,28,10-15,45-65,mujer,6.394,23.499,false,false
20230701,06,07042,07003,2-10,frecuente,no_frecuente,07,<10,45-65,mujer,1.887,13.252,false,false
20230701,06,11016,11016,2-10,no_frecuente,no_frecuente,29,10-15,25-45,hombre,1.949,6.614,false,false
20230701,06,12089,12089,0.5-2,no_frecuente,no_frecuente,50,10-15,25-45,hombre,2.337,3.167,false,false
20230701,06,21050,21050,10-50,frecuente,frecuente,21,10-15,25-45,NA,3.648,37.24,false,false
20230701,06,25007_AM,25007_AM,2-10,trabajo_estudio,no_frecuente,25,>15,NA,NA,3.003,17.499,false,false
20230701,06,36051,36022,2-10,frecuente,no_frecuente,15,10-15,0-25,hombre,8.787,54.959,false,false
20230701,06,36055,GAU Vigo - Pontevedra,2-10,casa,no_frecuente,36,<10,45-65,hombre,3.783,34.703,false,false
20230701,06,39038_AM,39020,10-50,no_frecuente,no_frecuente,48,10-15,45-65,mujer,3.733,44.094,false,false
20230701,06,45135,45053,>50,casa,no_frecuente,45,<10,NA,NA,3.298,166.524,false,false
20230701,06,46217_AM,46160_AM,10-50,frecuente,frecuente,46,10-15,NA,NA,3.483,52.221,false,false
20230701,06,48040_AM,GAU Donostia/San Sebastián,>50,trabajo_estudio,no_frecuente,48,>15,NA,NA,3.655,334.847,false,false
20230701,06,50017_AM,GAU Zaragoza,2-10,frecuente,frecuente,50,10-15,45-65,hombre,1.924,17.155,false,false
20230701,06,GAU Donostia/San Sebastián,20039,10-50,casa,frecuente,20,>15,25-45,mujer,2.983,41.845,false,false
20230701,06,GAU Donostia/San Sebastián,GAU Donostia/San Sebastián,0.5-2,no_frecuente,no_frecuente,20,>15,45-65,mujer,9.734,10.506,false,false
20230701,06,GAU La Costa Blanca,GAU La Costa Blanca,0.5-2,no_frecuente,no_frecuente,13,10-15,NA,NA,2.092,2.286,false,false
20230701,06,GAU Pamplona,12089,>50,casa,no_frecuente,31,10-15,45-65,hombre,7.28,2331.98,false,false
20230701,06,GAU Sevilla,21010,>50,casa,no_frecuente,41,<10,25-45,NA,6.578,829.609,false,false
20230701,06,GAU Sevilla,GAU Badajoz,>50,no_frecuente,no_frecuente,06,<10,NA,NA,4.566,891.844,false,false
20230701,06,GAU Talavera de la Reina,45121_AM,>50,casa,no_frecuente,45,<10,45-65,mujer,3.602,407.136,false,false
20230701,06,GAU Valle de la Orotava,GAU Valle de la Orotava,0.5-2,casa,frecuente,38,<10,0-25,hombre,14.534,12.524,false,false
20230701,07,03059,03059,10-50,trabajo_estudio,casa,03,<10,NA,NA,1.631,18.258,false,false
20230701,07,03088,03089,10-50,frecuente,casa,03,<10,25-45,NA,1.382,14.893,false,false
20230701,07,08112,08208_AM,>50,casa,no_frecuente,08,10-15,NA,NA,3.026,204.219,false,false
20230701,07,11039,11035,10-50,no_frecuente,no_frecuente,41,10-15,25-45,hombre,3.632,113.946,false,false
20230701,07,13082,13019,10-50,casa,frecuente,13,<10,45-65,NA,5.066,65.906,false,false
20230701,07,17015,17049_AM,10-50,casa,trabajo_estudio,17,10-15,NA,NA,3.509,47.114,false,false
20230701,07,18192_AM,29002_AM,10-50,frecuente,casa,29,<10,NA,NA,6.46,67.545,false,false
20230701,07,20056_AM,20029,2-10,casa,trabajo_estudio,20,10-15,NA,NA,1.424,6.222,false,false
20230701,07,21042,21044,10-50,frecuente,casa,21,<10,45-65,NA,2.699,28.692,false,false
20230701,07,23088,23046_AM,10-50,no_frecuente,frecuente,23,<10,65-100,hombre,1.897,46.611,false,false
20230701,07,25007_AM,25007_AM,0.5-2,casa,frecuente,25,10-15,NA,NA,3.833,3.321,false,false
20230701,07,28046,45040_AM,>50,casa,no_frecuente,28,10-15,0-25,mujer,15.873,1283.605,false,false
20230701,07,30022,GAU Murcia,>50,casa,frecuente,30,<10,65-100,NA,2.737,169.38,false,false
20230701,07,32056_AM,32020_AM,2-10,casa,trabajo_estudio,32,<10,NA,NA,4.279,29.307,false,false
20230701,07,39079,GAU Lugo,>50,no_frecuente,frecuente,27,10-15,NA,NA,3.923,1324.3,false,false
20230701,07,45067_AM,45052_AM,2-10,casa,frecuente,45,10-15,NA,NA,2.764,26.382,false,false
20230701,07,45106,45078_AM,10-50,frecuente,frecuente,45,10-15,NA,NA,2.764,43.088,false,false
20230701,07,46179,GAU Valencia,10-50,frecuente,frecuente,46,10-15,45-65,mujer,3.559,164.617,false,false
20230701,07,46184,46045_AM,10-50,casa,frecuente,46,10-15,NA,NA,1.603,37.569,false,false
20230701,07,GAU Arrecife,GAU Arrecife,0.5-2,frecuente,casa,35,<10,0-25,mujer,35.281,38.21,false,false
20230701,07,GAU Cuenca,GAU Cuenca,0.5-2,casa,frecuente,16,10-15,65-100,NA,20.642,24.327,false,false
20230701,07,GAU Córdoba,GAU Barcelona,>50,casa,no_frecuente,14,<10,25-45,hombre,2.686,1919.099,false,false
20230701,07,GAU Huesca,GAU Huesca,0.5-2,casa,trabajo_estudio,22,>15,NA,NA,101.728,98.757,false,false
20230701,07,GAU La Bahía de Algeciras,GAU Torrevieja,>50,no_frecuente,no_frecuente,11,10-15,65-100,mujer,4.672,2160.443,false,false
20230701,07,GAU Madrid,GAU Madrid,0.5-2,frecuente,frecuente,19,<10,0-25,mujer,10.743,10.164,false,false
20230701,07,GAU Madrid,GAU Madrid,2-10,no_frecuente,frecuente,28,10-15,45-65,mujer,171.342,868.026,false,false
20230701,07,GAU Santa Cruz de Tenerife - La Laguna,GAU Santa Cruz de Tenerife - La Laguna,2-10,casa,trabajo_estudio,38,10-15,45-65,NA,72.8,373.853,false,false
20230701,07,GAU Utrera,GAU Utrera,2-10,trabajo_estudio,casa,41,<10,NA,NA,9.288,35.586,false,false
20230701,07,GAU Valencia,46105,10-50,frecuente,no_frecuente,46,<10,25-45,mujer,2.068,73.084,false,false
20230701,07,GAU Valladolid,GAU Valladolid,0.5-2,no_frecuente,no_frecuente,29,<10,65-100,mujer,4.024,2.459,false,false
20230701,07,GAU Vigo - Pontevedra,15046,>50,casa,no_frecuente,36,10-15,NA,NA,8.554,958.886,false,false
20230701,07,PT170,GAU Madrid,2-10,no_frecuente,casa,28,>15,25-45,hombre,9.124,62.364,false,false
20230701,08,03093,03019,2-10,casa,no_frecuente,03,10-15,45-65,mujer,5.18,26.033,false,false
20230701,08,03097_AM,GAU Denia - Jávea,10-50,casa,frecuente,03,<10,NA,NA,12.226,197.9,false,false
20230701,08,03138,03138,0.5-2,no_frecuente,no_frecuente,03,10-15,NA,NA,4.169,4.582,false,false
20230701,08,06039_AM,06153,2-10,casa,trabajo_estudio,06,<10,NA,NA,8.542,67.549,false,false
20230701,08,06055_AM,06158,10-50,casa,no_frecuente,06,<10,NA,NA,7.728,294.377,false,false
20230701,08,08037_AM,08298,2-10,casa,frecuente,08,>15,0-25,NA,23.942,78.846,false,false
20230701,08,08127_AM,08127_AM,0.5-2,no_frecuente,no_frecuente,08,10-15,45-65,hombre,4.436,7.158,false,false
20230701,08,08208_AM,43037,10-50,casa,no_frecuente,08,>15,45-65,NA,2.088,85.247,false,false
20230701,08,12104,12104,2-10,casa,trabajo_estudio,12,10-15,NA,NA,25.72,69.146,false,false
20230701,08,15072,15011,2-10,trabajo_estudio,casa,15,10-15,45-65,mujer,6.161,43.003,false,false
20230701,08,17211_AM,17901_AM,2-10,casa,frecuente,17,10-15,NA,NA,3.844,27.337,false,false
20230701,08,21040_AM,21074_AM,2-10,casa,frecuente,21,<10,NA,NA,8.8,30.365,false,false
20230701,08,29012,GAU Málaga,10-50,casa,frecuente,29,<10,45-65,NA,14.701,303.539,false,false
20230701,08,30008,30008,2-10,frecuente,trabajo_estudio,30,10-15,25-45,hombre,7.186,33.256,false,false
20230701,08,36061,15011,10-50,casa,frecuente,36,10-15,65-100,NA,4.319,46.931,false,false
20230701,08,42134,42025_AM,2-10,casa,trabajo_estudio,42,10-15,NA,NA,3.713,28.009,false,false
20230701,08,44025,44155_AM,10-50,no_frecuente,no_frecuente,50,10-15,0-25,hombre,9.984,250.201,false,false
20230701,08,45102,GAU Toledo,2-10,frecuente,trabajo_estudio,45,10-15,45-65,hombre,2.129,18.772,false,false
20230701,08,46213,46213,2-10,casa,frecuente,46,10-15,65-100,mujer,26.467,82.041,false,false
20230701,08,GAU Alicante - Elche,03015,10-50,casa,no_frecuente,03,<10,45-65,hombre,11.086,213.873,false,false
20230701,08,GAU Badajoz,06901,2-10,no_frecuente,casa,06,<10,NA,NA,3.057,6.674,false,false
20230701,08,GAU Barcelona,08284_AM,10-50,frecuente,frecuente,08,10-15,0-25,NA,3.743,43.558,false,false
20230701,08,GAU Barcelona,18164_AM,>50,casa,frecuente,08,>15,65-100,mujer,11.414,6528.888,false,false
20230701,08,GAU Bilbao,48090,10-50,casa,trabajo_estudio,48,>15,45-65,NA,2.908,59.972,false,false
20230701,08,GAU Central de Asturias,24196_AM,>50,casa,no_frecuente,33,10-15,25-45,NA,3.939,331.877,false,false
20230701,08,GAU Central de Asturias,GAU Central de Asturias,10-50,frecuente,trabajo_estudio,33,10-15,0-25,mujer,4.581,48.728,false,false
20230701,08,GAU Granada,GAU Granada,10-50,frecuente,frecuente,18,10-15,0-25,mujer,6.812,77.136,false,false
20230701,08,GAU Las Palmas de Gran Canaria,GAU Las Palmas de Gran Canaria,0.5-2,no_frecuente,no_frecuente,23,<10,NA,NA,1.658,3.185,false,false
20230701,08,GAU Lleida,GAU Lleida,0.5-2,trabajo_estudio,casa,25,10-15,0-25,mujer,6.794,8.554,false,false
20230701,08,GAU Lugo,27057,10-50,casa,no_frecuente,27,10-15,45-65,hombre,3.523,102.866,false,false
20230701,08,GAU Sevilla,29028_AM,>50,trabajo_estudio,no_frecuente,41,10-15,45-65,hombre,2.734,250.078,false,false
20230701,08,GAU Sevilla,41049,2-10,casa,no_frecuente,41,<10,45-65,NA,2.412,12.246,false,false
20230701,08,GAU Talavera de la Reina,GAU Talavera de la Reina,2-10,frecuente,frecuente,45,<10,65-100,hombre,7.515,17.646,false,false
20230701,08,GAU Torrevieja,GAU Torrevieja,2-10,no_frecuente,frecuente,03,<10,25-45,NA,2.126,6.511,false,false
20230701,08,GAU Valencia,46070,2-10,trabajo_estudio,casa,46,>15,0-25,mujer,8.3,80.597,false,false
20230701,08,GAU Valencia,46212_AM,2-10,casa,frecuente,46,10-15,65-100,NA,3.172,22.124,false,false
20230701,08,GAU Vélez-Málaga,29082_AM,10-50,casa,frecuente,29,10-15,25-45,hombre,2.93,39.098,false,false
20230701,08,GAU Zamora,GAU Zamora,0.5-2,frecuente,frecuente,49,10-15,45-65,NA,9.034,11.902,false,false
20230701,08,GAU Zaragoza,GAU Tarragona - Reus,>50,casa,no_frecuente,50,>15,25-45,hombre,14.496,2784.21,false,false
20230701,09,03055,03118,10-50,frecuente,frecuente,03,10-15,0-25,hombre,3.27,33.866,false,false
20230701,09,03902,30035,2-10,trabajo_estudio,no_frecuente,03,<10,65-100,mujer,5.217,41.7,false,false
20230701,09,06120,GAU Madrid,>50,casa,no_frecuente,06,<10,NA,NA,6.409,1633.384,false,false
20230701,09,08119,08286_AM,10-50,casa,frecuente,08,10-15,NA,NA,2.197,28.008,false,false
20230701,09,08170_AM,08170_AM,2-10,frecuente,casa,08,>15,NA,NA,4.614,19.614,false,false
20230701,09,08278_AM,08215,10-50,casa,trabajo_estudio,08,>15,NA,NA,3.509,59.065,false,false
20230701,09,09219,GAU Pamplona,>50,casa,no_frecuente,09,10-15,65-100,mujer,6.863,736.44,false,false
20230701,09,12004,45199,>50,no_frecuente,no_frecuente,28,10-15,25-45,NA,4.679,1686.024,false,false
20230701,09,18137_AM,23002,10-50,frecuente,casa,23,<10,NA,NA,2.208,35.212,false,false
20230701,09,18149_AM,18149_AM,10-50,no_frecuente,no_frecuente,18,10-15,0-25,mujer,6.083,146.571,false,false
20230701,09,18150,GAU Granada,10-50,frecuente,casa,18,10-15,NA,NA,5.045,117.917,false,false
20230701,09,29042,29042,2-10,casa,trabajo_estudio,29,<10,NA,NA,108.961,369.767,false,false
20230701,09,31153_AM,31153_AM,2-10,trabajo_estudio,casa,31,10-15,NA,NA,21.608,92.161,false,false
20230701,09,32032,32067_AM,2-10,trabajo_estudio,casa,32,10-15,NA,NA,4.609,42.575,false,false
20230701,09,32081_AM,GAU Ourense,2-10,frecuente,casa,32,10-15,25-45,NA,5.577,45.717,false,false
20230701,09,33051_AM,33051_AM,2-10,frecuente,trabajo_estudio,33,10-15,45-65,mujer,3.841,20.813,false,false
20230701,09,34069_AM,GAU Palencia,10-50,no_frecuente,no_frecuente,47,10-15,0-25,NA,4.597,65.979,false,false
20230701,09,35009,35009,2-10,frecuente,frecuente,35,10-15,25-45,mujer,8.657,59.831,false,false
20230701,09,35018,35018,2-10,frecuente,frecuente,35,<10,25-45,hombre,3.134,10.89,false,false
20230701,09,35024,GAU Arrecife,2-10,no_frecuente,casa,35,<10,25-45,hombre,3.134,15.524,false,false
20230701,09,36051,36027,2-10,frecuente,frecuente,36,10-15,45-65,NA,2.185,11.333,false,false
20230701,09,39023,48022_AM,10-50,no_frecuente,no_frecuente,39,10-15,NA,NA,1.594,33.401,false,false
20230701,09,39025,39012,10-50,trabajo_estudio,frecuente,39,10-15,NA,NA,2.478,25.063,false,false
