fecha,periodo,origen,destino,distancia,actividad_origen,actividad_destino,residencia,renta,edad,sexo,viajes,viajes_km,estudio_destino_posible,estudio_origen_posible
20230701,00,02003,02003,0.5-2,frecuente,casa,02,>15,65-100,mujer,25.5,27.513,false,false
20230701,00,03015,03034_AM,2-10,trabajo_estudio,no_frecuente,30,10-15,0-25,mujer,5.796,31.411,false,false
20230701,00,03031,03031,0.5-2,no_frecuente,no_frecuente,46,10-15,0-25,hombre,11.678,12.305,false,false
20230701,00,03093,03093,0.5-2,frecuente,no_frecuente,03,10-15,NA,NA,2.192,2.505,false,false
20230701,00,04013,04013,2-10,frecuente,frecuente,04,<10,65-100,hombre,2.796,10.988,false,false
20230701,00,04064,04064,2-10,no_frecuente,no_frecuente,02,10-15,45-65,mujer,4.026,8.854,false,false
20230701,00,07002,07064,10-50,trabajo_estudio,casa,07,10-15,NA,NA,7.044,92.425,false,false
20230701,00,07054,07054,10-50,frecuente,frecuente,07,<10,NA,NA,1.36,14.328,false,false
20230701,00,08015,08194,2-10,frecuente,frecuente,08,>15,NA,NA,3.586,11.519,false,false
20230701,00,08019,08015,2-10,casa,no_frecuente,08,10-15,0-25,mujer,10.726,72.258,false,false
20230701,00,08207,08121,10-50,casa,no_frecuente,08,>15,NA,NA,4.111,78.547,false,false
20230701,00,08279,08279,2-10,frecuente,frecuente,08,>15,45-65,mujer,6.936,16.701,false,false
20230701,00,11030,11027,10-50,no_frecuente,no_frecuente,18,10-15,25-45,hombre,3.101,32.533,false,false
20230701,00,12011_AM,46078,10-50,no_frecuente,casa,46,10-15,45-65,NA,2.622,87.454,false,false
20230701,00,15075,15048,2-10,no_frecuente,no_frecuente,27,10-15,25-45,hombre,4.029,26.792,false,false
20230701,00,18087,18087,0.5-2,no_frecuente,no_frecuente,29,<10,NA,NA,2.966,2.418,false,false
20230701,00,22901_AM,22901_AM,2-10,no_frecuente,no_frecuente,20,10-15,NA,NA,1.602,5.311,false,false
20230701,00,24089,24089,0.5-2,trabajo_estudio,no_frecuente,24,10-15,NA,NA,3.968,4.459,false,false
20230701,00,28092,28079,10-50,frecuente,frecuente,28,10-15,45-65,hombre,5.474,93.135,false,false
20230701,00,32031_AM,32031_AM,2-10,casa,frecuente,32,10-15,NA,NA,16.535,123.548,false,false
20230701,00,34047_AM,34218_AM,10-50,frecuente,no_frecuente,47,10-15,NA,NA,1.615,21.07,false,false
20230701,00,38011,38020,2-10,no_frecuente,casa,38,<10,25-45,mujer,4.715,34.595,false,false
20230701,00,38028,38028,2-10,no_frecuente,frecuente,38,10-15,45-65,mujer,2.484,5.482,false,false
20230701,00,43171,43148,2-10,no_frecuente,casa,43,>15,0-25,hombre,12.122,97.385,false,false
20230701,00,45168,45200_AM,10-50,frecuente,casa,45,10-15,0-25,mujer,13.12,476.127,false,false
20230701,00,46223,46165,0.5-2,casa,no_frecuente,46,10-15,NA,NA,5.296,10.061,false,false
20230701,00,46244,46250,10-50,casa,no_frecuente,46,<10,25-45,mujer,3.745,38.289,false,false
20230701,00,49250_AM,49250_AM,2-10,no_frecuente,no_frecuente,39,10-15,45-65,mujer,3.468,25.409,false,false
20230701,01,01059,01059,0.5-2,trabajo_estudio,frecuente,01,>15,45-65,hombre,3.292,5.776,false,false
20230701,01,03050,03139,10-50,frecuente,frecuente,03,10-15,45-65,NA,2.503,34.922,false,false
20230701,01,03088,03088,0.5-2,no_frecuente,no_frecuente,31,10-15,NA,NA,3.193,5.05,false,false
20230701,01,08019,08155,>50,no_frecuente,frecuente,08,>15,45-65,mujer,2.957,162.677,false,false
20230701,01,08100,08278_AM,10-50,frecuente,casa,08,>15,NA,NA,4.985,51.758,false,false
20230701,01,08163,08203,2-10,no_frecuente,no_frecuente,08,10-15,45-65,hombre,2.13,10.226,false,false
20230701,01,08200,08073,2-10,casa,no_frecuente,08,10-15,45-65,NA,1.728,5.195,false,false
20230701,01,08231,08148,2-10,trabajo_estudio,casa,08,10-15,NA,NA,8.436,36.613,false,false
20230701,01,11027,11027,0.5-2,casa,frecuente,11,<10,0-25,mujer,43.162,56.619,false,false
20230701,01,13056,13034,2-10,frecuente,casa,13,10-15,NA,NA,7.189,30.264,false,false
20230701,01,20045,20045,0.5-2,frecuente,frecuente,50,>15,0-25,hombre,9.833,10.832,false,false
20230701,01,24142,24089,0.5-2,frecuente,casa,24,10-15,45-65,hombre,15.864,28.319,false,false
20230701,01,25025_AM,25025_AM,2-10,frecuente,casa,25,>15,NA,NA,4.387,14.068,false,false
20230701,01,25120,25023,2-10,no_frecuente,frecuente,25,10-15,NA,NA,4.13,16.288,false,false
20230701,01,28901_AM,19151_AM,2-10,casa,frecuente,28,10-15,NA,NA,5.118,38.512,false,false
20230701,01,30002,46085,>50,no_frecuente,no_frecuente,04,<10,25-45,hombre,4.925,669.486,false,false
20230701,01,30043,30043,0.5-2,no_frecuente,casa,30,<10,0-25,hombre,3.263,2.475,false,false
20230701,01,31232,31078_AM,10-50,no_frecuente,casa,31,10-15,NA,NA,7.121,120.23,false,false
20230701,01,33021,33021,2-10,frecuente,frecuente,33,10-15,45-65,hombre,3.341,17.571,false,false
20230701,01,33024,33024,0.5-2,frecuente,no_frecuente,33,>15,65-100,mujer,11.437,17.91,false,false
20230701,01,33051_AM,33069_AM,2-10,no_frecuente,casa,33,10-15,NA,NA,4.463,25.93,false,false
20230701,01,35019,35019,2-10,frecuente,frecuente,35,<10,25-45,NA,3.228,15.164,false,false
20230701,01,41039,41039,2-10,no_frecuente,frecuente,41,10-15,45-65,mujer,3.143,24.134,false,false
20230701,01,43088_AM,43007_AM,2-10,frecuente,frecuente,43,10-15,NA,NA,2.982,9.925,false,false
20230701,01,46250,33044,>50,no_frecuente,no_frecuente,28,10-15,25-45,mujer,4.649,2915.508,false,false
20230701,01,46250,46256,10-50,no_frecuente,casa,46,10-15,45-65,NA,8.765,210.63,false,false
20230701,02,03074_AM,30030,10-50,frecuente,no_frecuente,30,<10,0-25,NA,9.393,135.656,false,false
20230701,02,03139,43155,>50,frecuente,no_frecuente,03,10-15,45-65,NA,3.103,819.589,false,false
20230701,02,08015,08245,2-10,casa,trabajo_estudio,08,>15,25-45,mujer,2.669,8.746,false,false
20230701,02,08282,08126,0.5-2,frecuente,frecuente,08,10-15,25-45,hombre,2.068,2.196,false,false
20230701,02,11012,11012,0.5-2,frecuente,casa,11,10-15,25-45,mujer,102.317,92.286,false,false
20230701,02,11015,11015,0.5-2,frecuente,casa,11,10-15,25-45,mujer,7.287,10.425,false,false
20230701,02,17073,17233_AM,2-10,frecuente,casa,17,>15,NA,NA,2.435,13.679,false,false
20230701,02,18087,18087,0.5-2,frecuente,frecuente,30,10-15,25-45,NA,4.493,2.991,false,false
20230701,02,18193,18193,0.5-2,frecuente,frecuente,18,<10,NA,NA,2.898,3.348,false,false
20230701,02,24015_AM,24039_AM,2-10,no_frecuente,no_frecuente,33,10-15,45-65,hombre,3.187,10.709,false,false
20230701,02,24065,24175_AM,2-10,frecuente,casa,24,10-15,NA,NA,3.316,25.666,false,false
20230701,02,24114,24114,2-10,casa,trabajo_estudio,24,10-15,NA,NA,4.562,11.04,false,false
20230701,02,28007,28079,10-50,casa,no_frecuente,28,10-15,25-45,hombre,5.182,69.29,false,false
20230701,02,35024,35028,2-10,frecuente,casa,35,<10,45-65,hombre,3.438,25.547,false,false
20230701,02,36021,36035,2-10,frecuente,frecuente,36,10-15,25-45,mujer,3.554,23.639,false,false
20230701,02,36024,36024,2-10,frecuente,casa,36,10-15,45-65,mujer,23.938,115.803,false,false
20230701,02,36047_AM,27016,10-50,no_frecuente,frecuente,27,10-15,0-25,NA,5.817,118.623,false,false
20230701,02,37174_AM,37274,10-50,no_frecuente,casa,37,>15,65-100,mujer,3.827,107.827,false,false
20230701,02,38031,38026,0.5-2,casa,trabajo_estudio,38,<10,NA,NA,4.113,6.795,false,false
20230701,02,39020,39020,2-10,casa,trabajo_estudio,39,10-15,NA,NA,7.619,34.583,false,false
20230701,02,41055,41055,0.5-2,frecuente,frecuente,41,10-15,25-45,mujer,4.315,2.631,false,false
20230701,02,41071,41058,10-50,casa,no_frecuente,41,<10,NA,NA,2.305,58.683,false,false
20230701,02,41081,41081,0.5-2,frecuente,trabajo_estudio,41,10-15,45-65,mujer,3.674,6.624,false,false
20230701,02,43905,43148,2-10,trabajo_estudio,frecuente,43,10-15,45-65,hombre,1.644,9.165,false,false
20230701,02,45121_AM,45121_AM,0.5-2,trabajo_estudio,casa,45,<10,0-25,mujer,13.667,14.292,false,false
20230701,02,46078,46190,0.5-2,casa,frecuente,46,10-15,25-45,NA,2.924,4.996,false,false
20230701,02,46186,46186,0.5-2,no_frecuente,casa,46,10-15,45-65,mujer,3.214,1.695,false,false
20230701,02,46244,46244,2-10,frecuente,frecuente,46,10-15,45-65,mujer,2.824,6.627,false,false
20230701,02,46250,46205,2-10,frecuente,casa,46,10-15,65-100,NA,2.558,18.231,false,false
20230701,02,47186,47076,2-10,frecuente,casa,47,10-15,25-45,mujer,8.865,57.411,false,false
20230701,02,48044,48082,0.5-2,frecuente,casa,48,10-15,45-65,mujer,3.91,6.418,false,false
20230701,02,48902,48020,2-10,frecuente,casa,48,>15,45-65,mujer,3.707,18.772,false,false
20230701,02,50297,50288,10-50,frecuente,casa,50,10-15,NA,NA,2.2,35.736,false,false
20230701,02,PT119,36023,2-10,no_frecuente,casa,36,10-15,45-65,NA,2.403,6.947,false,false
20230701,03,07044,07003,10-50,casa,no_frecuente,07,10-15,45-65,NA,5.585,69.521,false,false
20230701,03,08073,08200,2-10,casa,frecuente,08,10-15,25-45,mujer,7.412,23.078,false,false
20230701,03,08284_AM,08284_AM,2-10,trabajo_estudio,frecuente,17,10-15,NA,NA,2.085,11.724,false,false
20230701,03,12032,12032,0.5-2,trabajo_estudio,casa,12,<10,45-65,NA,4.596,2.772,false,false
20230701,03,17160,17048,2-10,frecuente,frecuente,17,10-15,25-45,NA,1.79,11.595,false,false
20230701,03,21053_AM,21014,2-10,no_frecuente,no_frecuente,21,<10,25-45,NA,3.927,17.709,false,false
20230701,03,21060,21070,10-50,casa,frecuente,21,10-15,25-45,NA,2.448,62.52,false,false
20230701,03,23069_AM,23069_AM,0.5-2,frecuente,frecuente,14,10-15,25-45,NA,3.1,2.839,false,false
20230701,03,29025,29025,2-10,frecuente,frecuente,29,10-15,45-65,hombre,10.226,28.174,false,false
20230701,03,29067,29007,2-10,frecuente,frecuente,29,10-15,25-45,hombre,14.584,110.577,false,false
20230701,03,29067,29067,0.5-2,frecuente,no_frecuente,41,<10,45-65,hombre,2.182,1.905,false,false
20230701,03,29067,29067,2-10,no_frecuente,no_frecuente,37,10-15,NA,NA,2.465,9.221,false,false
20230701,03,31077,31227,10-50,no_frecuente,no_frecuente,31,>15,25-45,NA,4.103,190.374,false,false
20230701,03,31232,31108_AM,2-10,casa,trabajo_estudio,31,10-15,NA,NA,1.821,9.992,false,false
20230701,03,33024,33024,2-10,no_frecuente,frecuente,33,>15,65-100,hombre,2.568,5.901,false,false
20230701,03,43905,43905,0.5-2,no_frecuente,no_frecuente,43,<10,25-45,hombre,3.515,2.86,false,false
20230701,03,46022_AM,46094,2-10,frecuente,casa,46,10-15,45-65,hombre,2.408,11.513,false,false
20230701,03,47052,21005,>50,casa,no_frecuente,47,10-15,NA,NA,3.428,1839.135,false,false
20230701,03,47052,47186,2-10,frecuente,trabajo_estudio,47,10-15,45-65,mujer,5.456,23.371,false,false
20230701,03,47186,47161,10-50,trabajo_estudio,frecuente,47,>15,NA,NA,1.4,14.654,false,false
20230701,03,49187_AM,49021,10-50,no_frecuente,casa,49,10-15,45-65,mujer,3.066,44.643,false,false
20230701,04,04100,04049,0.5-2,casa,frecuente,04,10-15,NA,NA,2.694,3.943,false,false
20230701,04,07026,07054,2-10,casa,frecuente,07,>15,25-45,hombre,2.142,5.143,false,false
20230701,04,11031,11015,10-50,frecuente,frecuente,11,10-15,45-65,mujer,2.418,40.323,false,false
20230701,04,19130,19130,2-10,frecuente,trabajo_estudio,28,10-15,25-45,hombre,3.192,6.467,false,false
20230701,04,21063,21072,10-50,frecuente,trabajo_estudio,21,10-15,NA,NA,5.172,177.128,false,false
20230701,04,29067,29067,0.5-2,no_frecuente,casa,29,<10,45-65,hombre,7.792,13.801,false,false
20230701,04,31060,31903,2-10,casa,frecuente,31,10-15,45-65,NA,3.384,12.099,false,false
20230701,04,35026,35026,0.5-2,no_frecuente,casa,35,10-15,25-45,mujer,2.988,5.356,false,false
20230701,04,35026,35026,2-10,frecuente,casa,35,10-15,25-45,hombre,11.884,49.951,false,false
20230701,04,36006,36027,2-10,frecuente,trabajo_estudio,36,10-15,NA,NA,3.373,33.617,false,false
20230701,04,39008,39075,2-10,frecuente,casa,39,>15,25-45,NA,3.988,33.394,false,false
20230701,04,46054,46223,0.5-2,no_frecuente,casa,46,10-15,NA,NA,7.953,12.505,false,false
20230701,04,46235,46235,2-10,trabajo_estudio,casa,46,10-15,NA,NA,5.562,17.07,false,false
20230701,05,04903,04902,10-50,casa,frecuente,04,<10,NA,NA,54.24,601.445,false,false
20230701,05,08019,08221,2-10,casa,frecuente,08,10-15,25-45,hombre,3.087,18.845,false,false
20230701,05,16113_AM,FR104,>50,casa,no_frecuente,16,<10,NA,NA,3.387,361.843,false,false
20230701,05,18193,18165,10-50,casa,no_frecuente,18,10-15,0-25,mujer,6.811,69.513,false,false
20230701,05,25025_AM,25025_AM,10-50,no_frecuente,no_frecuente,08,10-15,NA,NA,3.398,43.481,false,false
20230701,05,27057,27058_AM,10-50,no_frecuente,no_frecuente,11,10-15,45-65,mujer,4.185,99.925,false,false
20230701,05,28005,28005,0.5-2,casa,trabajo_estudio,28,10-15,65-100,NA,7.242,8.031,false,false
20230701,05,29902,28079,>50,no_frecuente,no_frecuente,29,>15,65-100,hombre,2.664,1047.177,false,false
20230701,05,37274,37274,0.5-2,casa,frecuente,37,10-15,65-100,mujer,83.198,90.138,false,false
20230701,05,39018,39075,10-50,casa,trabajo_estudio,39,10-15,NA,NA,7.414,176.377,false,false
20230701,05,41038,41038,2-10,no_frecuente,casa,41,10-15,25-45,mujer,4.306,9.044,false,false
20230701,05,46098,46017,2-10,frecuente,casa,46,10-15,NA,NA,1.735,12.54,false,false
20230701,05,46186,46186,0.5-2,casa,trabajo_estudio,46,10-15,45-65,mujer,6.428,4.218,false,false
20230701,05,46250,46230,10-50,casa,frecuente,46,10-15,25-45,mujer,3.918,50.062,false,false
20230701,05,50209_AM,50272,2-10,frecuente,frecuente,50,10-15,45-65,NA,2.31,6.883,false,false
20230701,05,50297,50297,2-10,no_frecuente,no_frecuente,08,>15,45-65,NA,1.997,4.245,false,false
20230701,06,03063,03063,2-10,no_frecuente,no_frecuente,03,10-15,25-45,mujer,3.338,10.604,false,false
20230701,06,03065,03065,2-10,casa,no_frecuente,03,<10,45-65,mujer,8.217,27.506,false,false
20230701,06,03094,03048,2-10,trabajo_estudio,casa,03,<10,NA,NA,2.53,7.293,false,false
20230701,06,04003,04029,2-10,casa,frecuente,04,<10,65-100,NA,2.34,23.321,false,false
20230701,06,06109,06160_AM,2-10,casa,frecuente,06,<10,NA,NA,2.819,13.85,false,false
20230701,06,08032,08101,10-50,casa,frecuente,08,>15,NA,NA,2.724,109.44,false,false
20230701,06,08214,08205,10-50,casa,no_frecuente,08,>15,NA,NA,2.608,68.07,false,false
20230701,06,08298,08100,2-10,no_frecuente,casa,08,>15,NA,NA,1.684,7.352,false,false
20230701,06,08301,08295,10-50,frecuente,casa,08,10-15,25-45,NA,2.288,30.45,false,false
20230701,06,13034,13056,2-10,casa,frecuente,13,10-15,25-45,mujer,4.819,14.539,false,false
20230701,06,15064_AM,15008,2-10,trabajo_estudio,casa,15,10-15,NA,NA,2.772,14.602,false,false
20230701,06,17089,08110,10-50,frecuente,frecuente,17,10-15,25-45,hombre,2.751,62.5,false,false
20230701,06,18140,18140,2-10,no_frecuente,frecuente,18,10-15,45-65,mujer,2.676,20.681,false,false
20230701,06,25171_AM,25173_AM,10-50,no_frecuente,casa,25,>15,45-65,hombre,13.9,177.028,false,false
20230701,06,28047,28061,2-10,casa,trabajo_estudio,28,10-15,25-45,hombre,7.176,34.318,false,false
20230701,06,28075,39043_AM,>50,casa,no_frecuente,28,10-15,25-45,NA,5.768,1917.451,false,false
20230701,06,28089,28089,0.5-2,casa,trabajo_estudio,28,10-15,NA,NA,2.409,4.464,false,false
20230701,06,28104,28005,10-50,no_frecuente,casa,28,10-15,25-45,mujer,4.141,49.319,false,false
20230701,06,28130,28130,2-10,frecuente,frecuente,28,10-15,45-65,mujer,3.666,10.591,false,false
20230701,06,41058,41102,2-10,trabajo_estudio,casa,41,<10,0-25,hombre,6.648,21.713,false,false
20230701,06,41091,07022,>50,no_frecuente,no_frecuente,06,<10,45-65,NA,2.26,1870.073,false,false
20230701,06,43171,43907,2-10,casa,frecuente,43,10-15,0-25,mujer,4.466,12.282,false,false
20230701,06,46199,46164,0.5-2,frecuente,frecuente,46,10-15,45-65,hombre,2.207,1.716,false,false
20230701,06,46250,FRL04,>50,casa,no_frecuente,46,>15,0-25,hombre,6.105,1614.211,false,false
20230701,06,48020,48044,10-50,no_frecuente,casa,48,>15,25-45,NA,2.717,38.776,false,false
20230701,06,48044,48020,10-50,casa,frecuente,48,>15,45-65,hombre,3.357,46.909,false,false
20230701,06,48044,48077_AM,2-10,no_frecuente,casa,48,>15,NA,NA,2.398,23.476,false,false
20230701,07,03082,03063,2-10,casa,frecuente,03,10-15,25-45,NA,1.978,8.005,false,false
20230701,07,03082,23028,>50,no_frecuente,frecuente,23,10-15,45-65,hombre,3.071,901.653,false,false
20230701,07,03140,30016,>50,frecuente,no_frecuente,03,10-15,NA,NA,5.325,587.943,false,false
20230701,07,07011,07040,2-10,frecuente,casa,07,10-15,25-45,mujer,9.724,32.789,false,false
20230701,07,07040,07022,10-50,casa,trabajo_estudio,07,10-15,45-65,hombre,2.851,110.972,false,false
20230701,07,07044,07027,10-50,casa,trabajo_estudio,07,10-15,45-65,NA,1.802,19.168,false,false
20230701,07,08005,08019,10-50,casa,no_frecuente,08,>15,45-65,NA,5.57,163.505,false,false
20230701,07,08019,08019,0.5-2,casa,no_frecuente,08,10-15,45-65,mujer,122.643,128.83,false,false
20230701,07,08162_AM,08208_AM,10-50,frecuente,casa,08,10-15,25-45,NA,1.603,20.509,false,false
20230701,07,08169,08089,10-50,frecuente,casa,08,10-15,45-65,NA,2.326,25.029,false,false
20230701,07,08180,08105,2-10,frecuente,casa,08,10-15,45-65,NA,2.258,7.327,false,false
20230701,07,08260,08086,10-50,frecuente,trabajo_estudio,08,>15,45-65,hombre,2.862,45.218,false,false
20230701,07,10049_AM,10148,>50,casa,frecuente,10,<10,NA,NA,1.985,114.698,false,false
20230701,07,11015,11028,2-10,frecuente,trabajo_estudio,11,10-15,25-45,hombre,5.302,31.763,false,false
20230701,07,14013,29015_AM,>50,trabajo_estudio,no_frecuente,14,<10,25-45,NA,6.381,328.303,false,false
20230701,07,26036,50251_AM,10-50,no_frecuente,no_frecuente,20,10-15,0-25,hombre,5.999,288.742,false,false
20230701,07,29039,29067,10-50,no_frecuente,frecuente,29,10-15,45-65,NA,2.275,44.871,false,false
20230701,07,29053,29075,2-10,frecuente,casa,29,<10,25-45,mujer,7.716,42.575,false,false
20230701,07,29069,29069,2-10,frecuente,trabajo_estudio,29,10-15,45-65,hombre,25.501,142.086,false,false
20230701,07,29091,29094,2-10,no_frecuente,no_frecuente,18,10-15,0-25,hombre,5.805,16.916,false,false
20230701,07,30015,30015,2-10,no_frecuente,no_frecuente,31,10-15,0-25,NA,8.433,20.764,false,false
20230701,07,30016,30035,10-50,frecuente,casa,30,10-15,0-25,mujer,5.698,78.747,false,false
20230701,07,32031_AM,32054,10-50,trabajo_estudio,casa,32,>15,0-25,NA,4.562,53.269,false,false
20230701,07,33040,33066,10-50,casa,no_frecuente,33,10-15,NA,NA,3.663,86.329,false,false
20230701,07,43038_AM,43092,10-50,no_frecuente,casa,43,10-15,25-45,NA,2.343,28.564,false,false
20230701,07,46009,46126,0.5-2,casa,trabajo_estudio,46,10-15,NA,NA,3.23,4.377,false,false
20230701,07,46017,46017,0.5-2,casa,frecuente,46,10-15,NA,NA,266.462,296.269,false,false
20230701,08,02069,30019,>50,no_frecuente,no_frecuente,45,>15,65-100,hombre,2.913,365.775,false,false
20230701,08,03050,03050,2-10,trabajo_estudio,casa,03,10-15,45-65,NA,6.548,36.777,false,false
20230701,08,03066,30901,10-50,casa,no_frecuente,03,<10,0-25,hombre,4.252,198.887,false,false
20230701,08,04102,04102,0.5-2,casa,trabajo_estudio,04,<10,45-65,mujer,10.216,12.13,false,false
20230701,08,04902,04102,10-50,frecuente,casa,04,<10,25-45,hombre,26.249,397.053,false,false
20230701,08,06015,06015,2-10,casa,trabajo_estudio,06,10-15,45-65,mujer,134.698,430.789,false,false
20230701,08,07040,07010,2-10,casa,no_frecuente,07,10-15,45-65,mujer,3.033,21.433,false,false
20230701,08,07054,07054,2-10,frecuente,trabajo_estudio,07,10-15,45-65,hombre,7.288,39.941,false,false
20230701,08,08015,08015,2-10,casa,trabajo_estudio,08,10-15,65-100,hombre,4.3,9.427,false,false
20230701,08,08077,08211,2-10,casa,frecuente,08,10-15,65-100,mujer,3.672,17.944,false,false
20230701,08,08200,08123,2-10,trabajo_estudio,casa,08,10-15,45-65,hombre,1.536,9.474,false,false
20230701,08,08234,08046,2-10,frecuente,frecuente,08,>15,NA,NA,1.823,9.88,false,false
20230701,08,08244,08200,0.5-2,frecuente,frecuente,08,10-15,25-45,NA,2.97,4.283,false,false
20230701,08,08301,08169,2-10,frecuente,trabajo_estudio,08,10-15,65-100,mujer,3.46,22.759,false,false
20230701,08,14056,FRH04,>50,casa,no_frecuente,14,<10,NA,NA,2.193,176.039,false,false
20230701,08,15017,15009,10-50,frecuente,casa,15,10-15,65-100,NA,6.254,79.781,false,false
20230701,08,17083,17148_AM,2-10,no_frecuente,no_frecuente,17,10-15,NA,NA,1.759,4.19,false,false
20230701,08,25173_AM,22084_AM,10-50,no_frecuente,no_frecuente,43,10-15,25-45,NA,2.838,50.793,false,false
20230701,08,28061,28085,10-50,casa,no_frecuente,28,10-15,45-65,mujer,2.955,98.924,false,false
20230701,08,28065,28065,0.5-2,no_frecuente,no_frecuente,28,10-15,25-45,hombre,7.253,7.481,false,false
20230701,08,28092,28058,2-10,frecuente,casa,28,10-15,45-65,hombre,12.297,53.303,false,false
20230701,08,28096,28181,10-50,casa,frecuente,28,10-15,45-65,mujer,2.276,23.276,false,false
20230701,08,28113,28015,10-50,casa,trabajo_estudio,28,10-15,65-100,NA,3.312,65.737,false,false
20230701,08,28170_AM,28161,10-50,no_frecuente,trabajo_estudio,28,10-15,25-45,hombre,3.21,41.152,false,false
20230701,08,29025,29901,2-10,no_frecuente,no_frecuente,29,>15,65-100,mujer,3.647,21.882,false,false
20230701,08,29067,29054,10-50,trabajo_estudio,frecuente,29,<10,45-65,hombre,1.948,34.932,false,false
20230701,08,29901,18148_AM,>50,casa,no_frecuente,29,10-15,45-65,hombre,2.903,239.173,false,false
20230701,08,30027,30027,0.5-2,casa,frecuente,30,10-15,0-25,hombre,96.012,126.513,false,false
20230701,08,31904_AM,31206_AM,2-10,frecuente,casa,31,>15,NA,NA,2.45,24.178,false,false
20230701,08,35016,35016,0.5-2,frecuente,frecuente,35,10-15,25-45,hombre,103.882,138.701,false,false
20230701,08,35023,35019,10-50,no_frecuente,frecuente,35,<10,45-65,NA,3.428,148.908,false,false
20230701,08,36061,36060,2-10,casa,trabajo_estudio,36,10-15,45-65,mujer,10.672,47.081,false,false
20230701,08,40041_AM,40040_AM,2-10,casa,trabajo_estudio,40,10-15,NA,NA,3.2,23.476,false,false
20230701,08,41038,41004,0.5-2,casa,frecuente,41,10-15,25-45,hombre,2.89,5.157,false,false
20230701,08,41091,41004,10-50,casa,frecuente,41,10-15,0-25,hombre,10.455,138.359,false,false
20230701,08,42173,42043_AM,10-50,no_frecuente,frecuente,42,10-15,NA,NA,4.0,199.429,false,false
20230701,08,43019_AM,43019_AM,10-50,frecuente,no_frecuente,50,10-15,NA,NA,2.08,25.59,false,false
20230701,08,43153,43153,2-10,casa,no_frecuente,43,10-15,45-65,mujer,2.471,7.535,false,false
20230701,08,44050_AM,44155_AM,2-10,casa,frecuente,44,10-15,NA,NA,3.833,25.706,false,false
20230701,08,45016,45168,10-50,casa,frecuente,45,10-15,NA,NA,4.364,49.71,false,false
20230701,08,46074,46135,2-10,frecuente,casa,46,10-15,45-65,NA,1.497,6.235,false,false
20230701,08,46102,46190,0.5-2,casa,trabajo_estudio,46,10-15,25-45,mujer,2.427,4.457,false,false
20230701,08,46111,46110,10-50,casa,frecuente,46,10-15,NA,NA,2.627,33.157,false,false
20230701,08,46164,46164,0.5-2,no_frecuente,frecuente,46,10-15,45-65,hombre,2.114,1.41,false,false
20230701,08,48020,48902,0.5-2,casa,trabajo_estudio,48,>15,45-65,hombre,3.1,5.166,false,false
20230701,09,01009_AM,26089,10-50,casa,no_frecuente,01,>15,NA,NA,2.382,116.251,false,false
20230701,09,03104,30030,>50,casa,no_frecuente,03,<10,NA,NA,10.563,660.083,false,false
20230701,09,03121,03121,0.5-2,trabajo_estudio,casa,03,10-15,25-45,hombre,2.838,3.712,false,false
20230701,09,03133,03076,10-50,trabajo_estudio,no_frecuente,03,<10,0-25,hombre,3.435,45.839,false,false
20230701,09,03140,03140,10-50,casa,trabajo_estudio,03,10-15,25-45,mujer,3.563,57.283,false,false
20230701,09,03902,03902,2-10,frecuente,no_frecuente,30,10-15,65-100,mujer,4.432,13.867,false,false
20230701,09,04013,04102,10-50,frecuente,trabajo_estudio,04,10-15,25-45,hombre,4.356,59.626,false,false
20230701,09,05019,05019,0.5-2,casa,trabajo_estudio,05,10-15,25-45,NA,52.353,77.888,false,false
20230701,09,07040,07040,2-10,frecuente,frecuente,07,>15,65-100,NA,7.512,23.616,false,false
20230701,09,08019,08194,2-10,frecuente,frecuente,08,>15,65-100,hombre,8.115,34.176,false,false
20230701,09,08019,08197,10-50,casa,no_frecuente,08,>15,45-65,mujer,2.957,94.152,false,false
20230701,09,08074,08307,2-10,frecuente,trabajo_estudio,43,10-15,25-45,NA,2.213,5.939,false,false
20230701,09,08110,08261,0.5-2,casa,frecuente,08,10-15,45-65,NA,4.41,7.853,false,false
20230701,09,08123,08158,2-10,casa,frecuente,08,10-15,45-65,hombre,4.608,15.159,false,false
20230701,09,08155,08110,0.5-2,casa,no_frecuente,08,10-15,45-65,NA,2.121,3.977,false,false
20230701,09,08181,08121,10-50,frecuente,no_frecuente,17,10-15,NA,NA,3.155,36.538,false,false
20230701,09,08200,08101,2-10,no_frecuente,frecuente,08,>15,45-65,NA,1.333,8.659,false,false
20230701,09,08266,08205,2-10,casa,trabajo_estudio,08,>15,45-65,mujer,9.784,49.712,false,false
20230701,09,08295,08273_AM,2-10,casa,trabajo_estudio,08,10-15,25-45,NA,2.668,21.686,false,false
20230701,09,11033,11033,0.5-2,trabajo_estudio,casa,11,10-15,NA,NA,27.002,34.338,false,false
20230701,09,15037,15020,2-10,frecuente,frecuente,15,<10,NA,NA,2.767,27.001,false,false
20230701,09,15078,15078,0.5-2,frecuente,casa,15,10-15,0-25,hombre,13.338,19.256,false,false
20230701,09,17079,17155,2-10,no_frecuente,casa,17,<10,45-65,NA,4.43,15.881,false,false
20230701,09,18003,18022,0.5-2,frecuente,no_frecuente,14,<10,25-45,mujer,2.602,2.462,false,false
20230701,09,18022,18111,2-10,casa,frecuente,18,<10,NA,NA,1.946,16.584,false,false
